caseno,typeofclaim,InvoiceVoucherDate,debtwarningdate,mainamount,mainamountbalance,casestate,ageofclaim_months,courtclaim,postacode,debage,paidamount
60223,loan,00:00.0,11/12/2019,201.2,0,RestReminder,20,0,1798,61,-201.2
60238,loan,00:00.0,11/12/2019,206.4,0,RestReminder,20,0,8146,NULL,-206.4
62090,loan,00:00.0,11/12/2019,636.8,0,RestReminder,20,0,9407,37,-714.69
61265,loan,00:00.0,11/12/2019,336,0,RestReminder,20,0,7050,33,-336
65001,loan,00:00.0,12/7/2019,79,0,RestReminder,19,0,6429,21,-79
54684,loan,00:00.0,11/12/2019,170,0,RestReminder,19,0,1338,31,-170
54723,loan,00:00.0,11/12/2019,218,0,RestReminder,19,0,6460,50,-218
54708,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,2406,48,-148
54750,loan,00:00.0,11/12/2019,178,0,RestReminder,19,0,7653,36,-178
54438,loan,00:00.0,11/12/2019,153,0,RestReminder,19,0,7320,45,-153
54501,loan,00:00.0,11/12/2019,179,0,RestReminder,19,0,3410,32,-179
54504,loan,00:00.0,11/12/2019,70,0,RestReminder,19,0,787,52,-70
54510,loan,00:00.0,11/12/2019,563,0,RestReminder,19,0,7039,37,-563
54456,loan,00:00.0,11/12/2019,1437,0,RestReminder,19,0,7805,21,-1437
54357,loan,00:00.0,11/12/2019,217,0,RestReminder,19,0,7041,NULL,-217
54393,loan,00:00.0,11/12/2019,69,0,RestReminder,19,0,8530,64,-69
56610,loan,00:00.0,11/12/2019,4160,0,RestReminder,19,0,7562,42,-4160
87205,loan,00:00.0,12/27/2019,565,0,RestReminder,18,0,9011,43,-565
87208,loan,00:00.0,12/27/2019,113,0,RestReminder,18,0,8523,65,-113
56556,loan,00:00.0,11/12/2019,222,0,RestReminder,19,0,3715,51,-222
56151,loan,00:00.0,11/12/2019,556,0,RestReminder,19,0,7510,40,-556
44521,loan,00:00.0,11/12/2019,468,0,RestReminder,19,0,7602,44,-468
44167,loan,00:00.0,11/12/2019,165,0,RestReminder,19,0,7236,69,-165
44170,loan,00:00.0,11/12/2019,88,0,RestReminder,19,0,7072,73,-88
44182,loan,00:00.0,11/12/2019,193,0,RestReminder,19,0,6570,48,-193
44254,loan,00:00.0,11/12/2019,121,0,RestReminder,19,0,1721,64,-254.73
44260,loan,00:00.0,11/12/2019,105,0,RestReminder,19,0,7540,53,-500.43
56631,loan,00:00.0,11/12/2019,669,0,RestReminder,19,0,7332,50,-669
56943,loan,00:00.0,11/12/2019,135,0,RestReminder,19,0,7068,74,-135
56466,loan,00:00.0,11/12/2019,159,0,RestReminder,19,0,8920,25,-159
56643,loan,00:00.0,11/12/2019,542,0,RestReminder,19,0,7506,35,-542
56199,loan,00:00.0,11/12/2019,166,0,RestReminder,19,0,8613,55,-166
56208,loan,00:00.0,11/12/2019,174,0,RestReminder,19,0,7822,45,-174
55452,loan,00:00.0,11/12/2019,285,0,RestReminder,19,0,7074,32,-947.94
56229,loan,00:00.0,11/12/2019,296,0,RestReminder,19,0,9024,67,-296
56445,loan,00:00.0,11/12/2019,830,0,RestReminder,19,0,7142,34,-830
85908,loan,00:00.0,12/27/2019,512.8,0,RestReminder,19,0,8680,44,-512.8
55563,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,4823,51,-74
52193,loan,00:00.0,11/12/2019,368,0,RestReminder,19,0,2815,31,-368
55266,loan,00:00.0,11/12/2019,121,0,RestReminder,19,0,1484,52,-131.25
55542,loan,00:00.0,11/12/2019,1395,0,RestReminder,19,0,7563,48,-1395
55572,loan,00:00.0,11/12/2019,118,0,RestReminder,19,0,3294,49,-118
57059,loan,00:00.0,11/12/2019,1086,0,RestReminder,19,0,7510,33,-1086
57092,loan,00:00.0,11/12/2019,617,0,RestReminder,19,0,7232,43,-617
57110,loan,00:00.0,11/12/2019,258,0,RestReminder,19,0,7656,31,-258
55200,loan,00:00.0,11/12/2019,1375,0,RestReminder,19,0,7560,35,-1375
55221,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,5550,29,-74
52253,loan,00:00.0,11/12/2019,1231,0,RestReminder,19,0,7633,48,-1231
51770,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,4624,38,-206.06
51782,loan,00:00.0,11/12/2019,2575,0,RestReminder,19,0,7562,52,-2575
51758,loan,00:00.0,11/12/2019,166,0,RestReminder,19,0,8186,45,-166
51788,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,2266,42,-74
51791,loan,00:00.0,11/12/2019,240,0,RestReminder,19,0,7082,26,-240
51800,loan,00:00.0,11/12/2019,71,0,RestReminder,19,0,7300,23,-393.75
51809,loan,00:00.0,11/12/2019,302,0,RestReminder,19,0,7387,39,-302
51818,loan,00:00.0,11/12/2019,140,0,RestReminder,19,0,7710,36,-140
49782,loan,00:00.0,11/12/2019,66,0,RestReminder,19,0,2683,59,-460.82
47358,loan,00:00.0,11/12/2019,9308,0,RestReminder,19,0,7018,NULL,-11482
47361,loan,00:00.0,11/12/2019,359,0,RestReminder,19,0,6699,52,-359
51827,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,7504,44,-74
68728,loan,00:00.0,12/19/2019,79,0,RestReminder,18,0,1394,50,-219.6
47910,loan,00:00.0,11/12/2019,528,0,RestReminder,19,0,7052,62,-528
52723,loan,00:00.0,11/12/2019,127,0,RestReminder,19,0,7236,48,-127
49491,loan,00:00.0,11/12/2019,58,0,RestReminder,19,0,3060,37,-189.88
49437,loan,00:00.0,11/12/2019,357,0,RestReminder,19,0,7670,60,-357
49057,loan,00:00.0,11/12/2019,267,0,RestReminder,19,0,7082,22,-267
45446,loan,00:00.0,11/12/2019,267,0,RestReminder,19,0,7563,47,-267
45431,loan,00:00.0,11/12/2019,285,0,RestReminder,19,0,7100,41,-285
45464,loan,00:00.0,11/12/2019,159,0,RestReminder,19,0,7300,25,-291.94
45470,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,6386,49,-148
45473,loan,00:00.0,11/12/2019,296,0,RestReminder,19,0,7383,70,-296
44482,loan,00:00.0,11/12/2019,277,0,RestReminder,19,0,7380,40,-675.17
44491,loan,00:00.0,11/12/2019,444,0,RestReminder,19,0,7300,50,-444
88806,loan,00:00.0,12/27/2019,381,0,RestReminder,18,0,3172,58,-393.75
44431,loan,00:00.0,11/12/2019,75,0,RestReminder,19,0,7353,28,-75
44467,loan,00:00.0,11/12/2019,191,0,RestReminder,19,0,7114,57,-262.54
88774,loan,00:00.0,12/27/2019,1398,0,RestReminder,18,0,8370,20,-1554.33
45614,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,9357,48,-96
48961,loan,00:00.0,11/12/2019,250,0,RestReminder,19,0,7250,42,-250
48964,loan,00:00.0,11/12/2019,134,0,RestReminder,19,0,7332,36,-793.63
48982,loan,00:00.0,11/12/2019,2542,0,RestReminder,19,0,7067,29,-3370.73
45485,loan,00:00.0,11/12/2019,111,0,RestReminder,19,0,7120,43,-770.09
45593,loan,00:00.0,11/12/2019,188,0,RestReminder,19,0,7374,44,-188
45599,loan,00:00.0,11/12/2019,117,0,RestReminder,19,0,2485,24,-117
45602,loan,00:00.0,11/12/2019,244,0,RestReminder,19,0,7257,50,-244
45677,loan,00:00.0,11/12/2019,430,0,RestReminder,19,0,9590,41,-430
45680,loan,00:00.0,11/12/2019,318,0,RestReminder,19,0,6460,41,-318
85723,loan,00:00.0,12/27/2019,3164,0,RestReminder,18,0,8056,29,-3164
43358,loan,00:00.0,11/16/2019,79,0,RestReminder,20,0,4630,33,-79
38995,loan,00:00.0,10/15/2019,3564.4,0,RestReminder,21,0,7052,NULL,-3564.4
37786,loan,00:00.0,10/15/2019,1203.2,0,RestReminder,21,0,7088,48,-1355.49
38940,loan,00:00.0,10/15/2019,426.4,0,RestReminder,21,0,9475,24,-426.4
39118,loan,00:00.0,10/15/2019,590.8,0,RestReminder,21,0,7091,60,-732.38
38952,loan,00:00.0,10/15/2019,636,0,RestReminder,21,0,6657,40,-778.37
38916,loan,00:00.0,10/15/2019,1619.2,0,RestReminder,21,0,7510,NULL,-1619.2
38927,loan,00:00.0,10/15/2019,471.6,0,RestReminder,21,0,7100,51,-471.6
46253,loan,00:00.0,11/12/2019,494,0,RestReminder,19,0,7632,49,-494
46307,loan,00:00.0,11/12/2019,263,0,RestReminder,19,0,7160,45,-263
40353,loan,00:00.0,10/15/2019,161.6,0,RestReminder,21,0,7517,41,-161.6
46652,loan,00:00.0,11/12/2019,116,0,RestReminder,19,0,379,61,-116
46667,loan,00:00.0,11/12/2019,3657,0,RestReminder,19,0,7633,54,-3657
85782,loan,00:00.0,12/27/2019,799.6,0,RestReminder,19,0,8803,66,-947
85752,loan,00:00.0,12/27/2019,106.4,0,RestReminder,19,0,8613,52,-106.4
85730,loan,00:00.0,12/27/2019,747.2,0,RestReminder,19,0,7055,42,-747.2
85733,loan,00:00.0,9/17/2019,6438,0,RestReminder,22,0,7350,48,-7338
42997,loan,00:00.0,11/15/2019,79,0,RestReminder,20,0,2560,85,-79
46463,loan,00:00.0,11/12/2019,121,0,RestReminder,19,0,7170,32,-121
44796,loan,00:00.0,11/12/2019,359,0,RestReminder,19,0,7570,NULL,-359
44799,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,7374,39,-754.76
44946,loan,00:00.0,11/12/2019,318,0,RestReminder,19,0,6092,56,-318
44988,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,8646,43,-74
44991,loan,00:00.0,11/12/2019,63,0,RestReminder,19,0,2422,72,-457.76
44997,loan,00:00.0,11/12/2019,177,0,RestReminder,19,0,7387,39,-177
45036,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,3270,25,-96
45048,loan,00:00.0,11/12/2019,2963,0,RestReminder,19,0,7227,39,-2963
46286,loan,00:00.0,11/12/2019,4004,0,RestReminder,19,0,7550,75,-4309.12
46292,loan,00:00.0,11/12/2019,161,0,RestReminder,19,0,7300,51,-161
46295,loan,00:00.0,11/12/2019,135,0,RestReminder,19,0,7900,39,-135
46301,loan,00:00.0,11/12/2019,260,0,RestReminder,19,0,6657,52,-260
46454,loan,00:00.0,11/12/2019,299,0,RestReminder,19,0,7653,47,-299
42933,loan,00:00.0,11/15/2019,199,0,RestReminder,20,0,7039,38,-340.77
46999,loan,00:00.0,11/12/2019,224,0,RestReminder,19,0,7985,53,-224
52625,loan,00:00.0,11/12/2019,463,0,RestReminder,19,0,7510,21,-463
52640,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,9151,34,-74
52610,loan,00:00.0,11/12/2019,3277,0,RestReminder,19,0,7059,56,-3277
49404,loan,00:00.0,11/12/2019,702,0,RestReminder,19,0,7332,63,-702
43328,loan,00:00.0,11/16/2019,79,0,RestReminder,20,0,7160,66,-79
43375,loan,00:00.0,11/16/2019,79,0,RestReminder,20,0,9512,52,-79
47682,loan,00:00.0,11/12/2019,582,0,RestReminder,19,0,7046,NULL,-1182.07
44847,loan,00:00.0,11/12/2019,135,0,RestReminder,19,0,9502,NULL,-135
44853,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,3370,62,-74
44910,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,7740,54,-148
46019,loan,00:00.0,11/12/2019,67,0,RestReminder,19,0,6440,57,-67
44593,loan,00:00.0,11/12/2019,2496,0,RestReminder,19,0,7052,48,-2496
45959,loan,00:00.0,11/12/2019,100,0,RestReminder,19,0,7021,38,-100
45962,loan,00:00.0,11/12/2019,236,0,RestReminder,19,0,7717,48,-236
45968,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,9050,62,-125.76
47064,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,3340,83,-280.86
48883,loan,00:00.0,11/12/2019,170,0,RestReminder,19,0,3714,33,-830.42
48889,loan,00:00.0,11/12/2019,104,0,RestReminder,19,0,7105,25,-104
47670,loan,00:00.0,11/12/2019,154,0,RestReminder,19,0,2636,61,-154
43891,loan,00:00.0,11/12/2019,391,0,RestReminder,19,0,7900,58,-391
52409,loan,00:00.0,11/12/2019,772,0,RestReminder,19,0,7300,29,-772
52415,loan,00:00.0,11/12/2019,2663,0,RestReminder,19,0,7021,28,-3493.69
46676,loan,00:00.0,11/12/2019,438,0,RestReminder,19,0,8622,41,-438
45027,loan,00:00.0,11/12/2019,111,0,RestReminder,19,0,6516,55,-111
45908,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,8465,48,-148
45914,loan,00:00.0,11/12/2019,488,0,RestReminder,19,0,7200,34,-488
49593,loan,00:00.0,11/12/2019,866,0,RestReminder,19,0,7088,41,-866
49611,loan,00:00.0,11/12/2019,1230,0,RestReminder,19,0,7387,58,-1230
49635,loan,00:00.0,11/12/2019,240,0,RestReminder,19,0,8622,31,-240
49644,loan,00:00.0,11/12/2019,2108,0,RestReminder,19,0,7043,46,-2810.86
54798,loan,00:00.0,11/12/2019,93,0,RestReminder,19,0,2384,32,-93
46190,loan,00:00.0,11/12/2019,207,0,RestReminder,19,0,9470,58,-207
46238,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,2212,54,-148
46175,loan,00:00.0,11/12/2019,60,0,RestReminder,19,0,6440,37,-60
61564,loan,00:00.0,11/12/2019,124.8,0,RestReminder,20,0,8610,46,-257.98
50166,loan,00:00.0,11/12/2019,260,0,RestReminder,19,0,6013,33,-260
50121,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,2836,32,-148
50133,loan,00:00.0,11/12/2019,273,0,RestReminder,19,0,9360,56,-273
50100,loan,00:00.0,11/12/2019,104,0,RestReminder,19,0,6462,64,-762.96
50103,loan,00:00.0,11/12/2019,214,0,RestReminder,19,0,7130,31,-214
52912,loan,00:00.0,11/12/2019,318,0,RestReminder,19,0,7332,61,-318
53698,loan,00:00.0,11/12/2019,340,0,RestReminder,19,0,6650,49,-340
48646,loan,00:00.0,11/12/2019,118,0,RestReminder,19,0,6510,45,-118
50394,loan,00:00.0,11/12/2019,3986,0,RestReminder,19,0,7563,47,-3986
53263,loan,00:00.0,11/12/2019,669,0,RestReminder,19,0,7246,45,-1340.35
53275,loan,00:00.0,11/12/2019,13712,0,RestReminder,19,0,7054,NULL,-13712
50472,loan,00:00.0,11/12/2019,546,0,RestReminder,19,0,7504,45,-546
53521,loan,00:00.0,11/12/2019,59,0,RestReminder,19,0,2323,54,-131.25
53551,loan,00:00.0,11/12/2019,554,0,RestReminder,19,0,8401,NULL,-554
53455,loan,00:00.0,11/12/2019,6722,0,RestReminder,19,0,7608,31,-6722
50685,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,6460,32,-393.75
50517,loan,00:00.0,11/12/2019,2015,0,RestReminder,19,0,7563,60,-2015
50538,loan,00:00.0,11/12/2019,120,0,RestReminder,19,0,4318,67,-120
51042,loan,00:00.0,11/12/2019,85,0,RestReminder,19,0,6423,33,-85
51248,loan,00:00.0,11/12/2019,1690,0,RestReminder,19,0,7332,35,-1839.67
51293,loan,00:00.0,11/12/2019,94,0,RestReminder,19,0,7563,43,-94
51314,loan,00:00.0,11/12/2019,170,0,RestReminder,19,0,7300,33,-170
50952,loan,00:00.0,11/12/2019,888,0,RestReminder,19,0,7212,47,-888
51027,loan,00:00.0,11/12/2019,69,0,RestReminder,19,0,2683,39,-131.25
50931,loan,00:00.0,11/12/2019,100,0,RestReminder,19,0,6014,50,-100
53833,loan,00:00.0,11/12/2019,90,0,RestReminder,19,0,7100,44,-90
53842,loan,00:00.0,11/12/2019,1513,0,RestReminder,19,0,7550,41,-2202.83
50979,loan,00:00.0,11/12/2019,111,0,RestReminder,19,0,6160,50,-243.46
53767,loan,00:00.0,11/12/2019,84,0,RestReminder,19,0,1459,57,-84
50817,loan,00:00.0,11/12/2019,1239,0,RestReminder,19,0,7014,29,-1239
55656,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,7260,NULL,-196.88
55608,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,1777,41,-74
55623,loan,00:00.0,11/12/2019,327,0,RestReminder,19,0,7263,32,-327
55689,loan,00:00.0,11/12/2019,388,0,RestReminder,19,0,7260,36,-388
55359,loan,00:00.0,11/12/2019,4625,0,RestReminder,19,0,7549,30,-4625
55365,loan,00:00.0,11/12/2019,666,0,RestReminder,19,0,7718,41,-666
54187,loan,00:00.0,11/12/2019,560,0,RestReminder,19,0,7760,40,-560
54205,loan,00:00.0,11/12/2019,227,0,RestReminder,19,0,7270,32,-227
54208,loan,00:00.0,11/12/2019,239,0,RestReminder,19,0,7882,NULL,-239
51539,loan,00:00.0,11/12/2019,2396,0,RestReminder,19,0,7027,34,-2396
51575,loan,00:00.0,11/12/2019,78,0,RestReminder,19,0,7079,54,-78
51977,loan,00:00.0,11/12/2019,55,0,RestReminder,19,0,7130,24,-55
52040,loan,00:00.0,11/12/2019,170,0,RestReminder,19,0,6450,51,-170
47790,loan,00:00.0,11/12/2019,371,0,RestReminder,19,0,7320,52,-371
51929,loan,00:00.0,11/12/2019,63,0,RestReminder,19,0,6260,25,-63
47760,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,1530,47,-148
46523,loan,00:00.0,11/12/2019,200,0,RestReminder,19,0,7167,24,-333.38
46538,loan,00:00.0,11/12/2019,830,0,RestReminder,19,0,7042,68,-830
46556,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,8300,42,-96
46559,loan,00:00.0,11/12/2019,78,0,RestReminder,19,0,6440,55,-736.37
55002,loan,00:00.0,11/12/2019,3163,0,RestReminder,19,0,7083,69,-3163
44632,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,8403,45,-96
44883,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,7332,61,-96
47427,loan,00:00.0,11/12/2019,2044,0,RestReminder,19,0,7560,21,-2044
47448,loan,00:00.0,11/12/2019,662,0,RestReminder,19,0,7530,38,-850
45419,loan,00:00.0,11/12/2019,615,0,RestReminder,19,0,7504,45,-615
46508,loan,00:00.0,11/12/2019,237,0,RestReminder,19,0,7520,58,-237
45380,loan,00:00.0,11/12/2019,774,0,RestReminder,19,0,7028,46,-774
48045,loan,00:00.0,11/12/2019,237,0,RestReminder,19,0,7334,28,-237
48340,loan,00:00.0,11/12/2019,137,0,RestReminder,19,0,2010,63,-137
48379,loan,00:00.0,11/12/2019,1988,0,RestReminder,19,0,7232,23,-1988
49743,loan,00:00.0,11/12/2019,110,0,RestReminder,19,0,7732,63,-110
48361,loan,00:00.0,11/12/2019,118,0,RestReminder,19,0,7802,57,-777.27
48400,loan,00:00.0,11/12/2019,870,0,RestReminder,19,0,7540,31,-870
48427,loan,00:00.0,11/12/2019,147,0,RestReminder,19,0,8403,52,-147
49695,loan,00:00.0,11/12/2019,1057,0,RestReminder,19,0,7074,56,-1057
49683,loan,00:00.0,11/12/2019,96,0,RestReminder,19,0,7380,49,-96
49686,loan,00:00.0,11/12/2019,2409,0,RestReminder,19,0,7550,25,-2566.5
48003,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,6080,40,-732.31
48553,loan,00:00.0,11/12/2019,738,0,RestReminder,19,0,7234,68,-738
48589,loan,00:00.0,11/12/2019,269,0,RestReminder,19,0,7970,54,-269
48595,loan,00:00.0,11/12/2019,115,0,RestReminder,19,0,7316,49,-131
48502,loan,00:00.0,11/12/2019,129,0,RestReminder,19,0,7605,30,-129
48505,loan,00:00.0,11/12/2019,78,0,RestReminder,19,0,7098,36,-210.1
48760,loan,00:00.0,11/12/2019,121,0,RestReminder,19,0,6320,52,-121
48817,loan,00:00.0,11/12/2019,716,0,RestReminder,19,0,7514,42,-716
48781,loan,00:00.0,11/12/2019,178,0,RestReminder,19,0,6512,35,-178
52328,loan,00:00.0,11/12/2019,216,0,RestReminder,19,0,7350,40,-350
52322,loan,00:00.0,11/12/2019,382,0,RestReminder,19,0,662,58,-382
57140,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,1784,NULL,-74
57314,loan,00:00.0,11/12/2019,434,0,RestReminder,19,0,7802,66,-434
57221,loan,00:00.0,11/12/2019,635,0,RestReminder,19,0,2280,64,-635
46097,loan,00:00.0,11/12/2019,559,0,RestReminder,19,0,7081,57,-559
57000,loan,00:00.0,11/12/2019,993,0,RestReminder,19,0,7097,48,-1671.45
56850,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,9690,73,-74
56820,loan,00:00.0,11/12/2019,118,0,RestReminder,19,0,7804,41,-118
45216,loan,00:00.0,11/12/2019,270,0,RestReminder,19,0,3626,NULL,-270
56340,loan,00:00.0,11/12/2019,1078,0,RestReminder,22,0,7232,31,-1226.73
56094,loan,00:00.0,11/12/2019,214,0,RestReminder,19,0,1894,59,-214
56097,loan,00:00.0,11/12/2019,103,0,RestReminder,19,0,2440,48,-103
56052,loan,00:00.0,11/12/2019,207,0,RestReminder,19,0,7822,48,-868.22
56961,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,7340,32,-148
56364,loan,00:00.0,11/12/2019,595,0,RestReminder,19,0,7710,28,-595
57780,loan,00:00.0,11/20/2019,99,0,RestReminder,20,0,4083,51,-350
54618,loan,00:00.0,11/12/2019,294,0,RestReminder,19,0,9512,47,-294
46891,loan,00:00.0,11/12/2019,170,0,RestReminder,19,0,3120,62,-170
54546,loan,00:00.0,11/12/2019,120,0,RestReminder,19,0,7250,38,-120
55092,loan,00:00.0,11/12/2019,70,0,RestReminder,19,0,7120,48,-728.22
55080,loan,00:00.0,11/12/2019,222,0,RestReminder,19,0,3055,35,-619.35
54001,loan,00:00.0,11/12/2019,509,0,RestReminder,19,0,6690,53,-509
55854,loan,00:00.0,11/12/2019,1176,0,RestReminder,19,0,7023,58,-1176
54582,loan,00:00.0,11/12/2019,332,0,RestReminder,19,0,7052,35,-332
54321,loan,00:00.0,11/12/2019,189,0,RestReminder,19,0,7374,60,-189
54324,loan,00:00.0,11/12/2019,110,0,RestReminder,19,0,7040,44,-110
54336,loan,00:00.0,11/12/2019,503,0,RestReminder,19,0,7570,NULL,-503
54339,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,9601,42,-74
57868,loan,00:00.0,11/21/2019,299,0,RestReminder,19,0,2770,32,-369.99
57803,loan,00:00.0,11/21/2019,528,0,RestReminder,19,0,4057,27,-671.88
57805,loan,00:00.0,11/21/2019,528,0,RestReminder,19,0,4656,30,-630
57848,loan,00:00.0,11/21/2019,79,0,RestReminder,19,0,7383,61,-219.58
57878,loan,00:00.0,11/21/2019,299,0,RestReminder,19,0,5099,35,-299
55872,loan,00:00.0,11/12/2019,865,0,RestReminder,19,0,7263,30,-1005.68
57179,loan,00:00.0,11/12/2019,1128,0,RestReminder,19,0,7097,53,-1271.54
57389,loan,00:00.0,11/12/2019,265,0,RestReminder,19,0,7670,62,-265
45791,loan,00:00.0,11/12/2019,990,0,RestReminder,19,0,7540,27,-990
45806,loan,00:00.0,11/12/2019,1395,0,RestReminder,19,0,7357,43,-1395
51869,loan,00:00.0,11/12/2019,2510,0,RestReminder,19,0,7080,48,-2510
51878,loan,00:00.0,11/12/2019,181,0,RestReminder,19,0,7796,37,-181
57200,loan,00:00.0,11/12/2019,152,0,RestReminder,19,0,4818,50,-152
45830,loan,00:00.0,11/12/2019,128,0,RestReminder,19,0,7653,54,-128
47631,loan,00:00.0,11/12/2019,134,0,RestReminder,19,0,7340,27,-134
47634,loan,00:00.0,11/12/2019,4084,0,RestReminder,19,0,7517,NULL,-4522.25
51842,loan,00:00.0,11/12/2019,456,0,RestReminder,19,0,7228,50,-456
47655,loan,00:00.0,11/12/2019,340,0,RestReminder,19,0,8907,46,-340
54885,loan,00:00.0,11/12/2019,280,0,RestReminder,19,0,7633,33,-280
54873,loan,00:00.0,11/12/2019,1837,0,RestReminder,19,0,7040,38,-1997.58
47613,loan,00:00.0,11/12/2019,476,0,RestReminder,19,0,7070,34,-1143.11
47532,loan,00:00.0,11/12/2019,1076,0,RestReminder,19,0,7236,33,-1076
47661,loan,00:00.0,11/12/2019,455,0,RestReminder,19,0,7178,69,-455
54906,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,6174,51,-74
48111,loan,00:00.0,11/12/2019,544,0,RestReminder,19,0,7340,43,-544
48135,loan,00:00.0,11/12/2019,170,0,RestReminder,19,0,6320,45,-170
60087,loan,00:00.0,11/12/2019,57,0,RestReminder,19,0,7320,27,-57
60084,loan,00:00.0,11/12/2019,768,0,RestReminder,19,0,2743,44,-768
60075,loan,00:00.0,11/12/2019,768,0,RestReminder,19,0,7263,24,-768
60129,loan,00:00.0,11/12/2019,598,0,RestReminder,19,0,7257,79,-598
52166,loan,00:00.0,11/12/2019,104,0,RestReminder,19,0,3058,53,-104
52139,loan,00:00.0,11/12/2019,74,0,RestReminder,19,0,8146,43,-74
60046,loan,00:00.0,11/12/2019,256,0,RestReminder,19,0,7334,56,-256
60007,loan,00:00.0,11/12/2019,1536,0,RestReminder,19,0,7263,32,-1536
49123,loan,00:00.0,11/12/2019,737,0,RestReminder,19,0,7517,NULL,-737
59282,loan,00:00.0,11/12/2019,256,0,RestReminder,19,0,7340,32,-256
48177,loan,00:00.0,11/12/2019,70,0,RestReminder,19,0,7383,49,-132
48195,loan,00:00.0,11/12/2019,237,0,RestReminder,19,0,6657,26,-237
52433,loan,00:00.0,11/12/2019,148,0,RestReminder,19,0,6444,NULL,-148
52457,loan,00:00.0,11/12/2019,180,0,RestReminder,19,0,4818,50,-180
52460,loan,00:00.0,11/12/2019,117,0,RestReminder,19,0,2665,71,-117
52481,loan,00:00.0,11/12/2019,1537,0,RestReminder,19,1,7303,42,-2365.61
52121,loan,00:00.0,11/12/2019,86,0,RestReminder,19,0,7517,41,-86
49159,loan,00:00.0,11/12/2019,244,0,RestReminder,19,0,1900,62,-377.91
59268,loan,00:00.0,11/12/2019,128,0,RestReminder,19,0,7250,38,-128
61402,loan,00:00.0,11/12/2019,1422,0,RestReminder,20,0,8014,55,-1422
59776,loan,00:00.0,11/12/2019,640,0,RestReminder,19,0,7250,67,-779.2
62266,loan,00:00.0,11/12/2019,113,0,RestReminder,20,0,9515,NULL,-113
61461,loan,00:00.0,11/12/2019,2052,0,RestReminder,20,0,8664,NULL,-2052
60996,loan,00:00.0,11/12/2019,168,0,RestReminder,20,0,7822,64,-168
90117,loan,00:00.0,12/27/2019,242,0,RestReminder,18,0,8252,35,-377.59
59921,loan,00:00.0,11/12/2019,1408,0,RestReminder,19,0,7260,36,-1408
59881,loan,00:00.0,11/12/2019,640,0,RestReminder,19,0,7024,42,-779.2
59708,loan,00:00.0,11/12/2019,2190,0,RestReminder,19,0,7270,32,-2190
59799,loan,00:00.0,11/12/2019,2003,0,RestReminder,19,0,7257,47,-2003
60583,loan,00:00.0,11/12/2019,740.8,0,RestReminder,20,0,8029,31,-740.8
61377,loan,00:00.0,10/15/2019,1167.2,0,RestReminder,21,0,1483,NULL,-1167.2
60139,loan,00:00.0,11/12/2019,1408,0,RestReminder,19,0,7270,52,-1408
60146,loan,00:00.0,11/12/2019,768,0,RestReminder,19,0,7224,45,-768
61733,loan,00:00.0,11/12/2019,424.8,0,RestReminder,20,0,8415,51,-696.13
61896,loan,00:00.0,11/12/2019,884,0,RestReminder,20,0,9440,30,-884
61903,loan,00:00.0,11/12/2019,589.6,0,RestReminder,20,0,9406,NULL,-795.59
